finance_id,product_id,date,address,units_sold,price,total_revenue,profit,revenue_per_unit,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding,extra_null_col1,extra_null_col2,Product_Name
FIN-TATA-2025-83004,MATY0PXPLH11Y3XGY,03-01-2025,"Mumbai, India",3844.69,35000,8967.5,3376.14,1766.27,3129.82,6351.97,25025,2467.82,9314.74,7453.16,2875.35,5006.98,6109.07,5309.89,5654.52,5461.66,7469.53,8475.16,7696.24,296.95,5130.19,5166.55,7866.48,2334.14,5435.33,2790.14,6716.08,, ,Tata Punch EV – Electric
FIN-TATA-2025-16513,MATU1PZBSFTX5NIB2,03-01-2025,"Graz, Austria",9178,35000,1876.56,5818.44,2336.55,4266.2,2195.66,28875,1714.58,2273.29,2099.62,9427.61,1232.8,3441.57,4512.58,9238.1,8363.53,8116.7,7886.64,7204.39,4880.11,78.21,9711.44,8130.7,6821.75,977.66,6162.56,8963.78,, ,Tata Tigor EV – Electric
FIN-TATA-2025-30943,SAL0UR2OALCB6F6VK,03-01-2025,"Shanghai, China",8406.27,22000,5272.9,5983.41,2482.34,7556.09,1071.36,13640,970.83,437.24,463.77,7848.49,5435.68,5387.99,94.32,2778.48,9135.91,1396.76,9750.93,5197.34,7775.48,3200.97,8905.91,4921.38,4176.48,1612.9,8066.74,1436.37,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-26839,SALGG4HUYBCF8YMWI,03-01-2025,"Bangalore, India",3809,28000,5101.7,253.43,8901.64,9380.87,1959.97,19110,7700.37,3382.51,1310.22,6162.65,3585.31,1104.97,7718.58,7502.11,853.95,1069.19,731.53,9544.65,3355.14,2016.12,6990.33,5740.55,671.56,5563.73,7039.08,2066.18,, ,Land Rover Defender – Diesel
FIN-TATA-2025-20744,MATS5266NC98AI0D6,03-01-2025,"Coventry, UK",8919.71,22000,557.17,5810.54,1130.47,6470.75,4035.06,18260,6043.58,5708.65,2324.72,594.56,6547.54,9502.86,8737.48,584.4,2520.03,3628.68,6637.03,3472.91,621.79,7099.81,77.41,6313.4,4045.43,5389.64,9154.78,250.71,, ,Tata Altroz – Petrol
FIN-TATA-2025-33759,MAT9DX0AU067CLRZE,03-01-2025,"Nairobi, Kenya",3638.61,28000,1202.69,5945.61,1418.72,445.71,1976.33,22050,3587.98,5696.81,1277.2,1673.43,8088.76,7249.36,371.22,5542.72,263.06,3249.23,8223,2852.5,3418.37,8829.24,1133.1,9152.28,4364.65,2713.8,724.32,4455.74,, ,Tata Altroz – Diesel
FIN-TATA-2025-57957,MATJEH6BI10IFYU2Z,03-01-2025,"Bangkok, Thailand",137.92,22000,9209.21,1079.28,7405.91,3552.63,9291.93,16500,1109.62,5709.16,2373.81,2472.73,9822.77,8217.51,9184.16,4900.18,2138.14,7886.58,454.7,2934.67,9357.82,2079.39,4562.85,6652.83,3396.21,9467.17,5356.01,8051.08,, ,Tata Altroz – Petrol
FIN-TATA-2025-81682,MATPL3LTIDY3THYVE,03-01-2025,"Coventry, UK",7246.35,35000,8919.11,8714.24,3121.63,9119.41,8642.83,31955,7199.08,9926.68,6660.07,2816.25,3400.51,8852.06,2050.97,9151.66,3975.26,5465.99,5647.46,6932.63,6836.02,2000.18,5167.03,3088.89,2131.16,3337.45,6796.94,9227.79,, ,Tata Tigor EV – Electric
FIN-TATA-2025-66226,MAT8ODHP2B0IUHLQK,03-01-2025,"New Jersey, USA",6596.91,22000,4617.99,3018.71,8497.71,6962.56,123.96,18040,2657.4,6190.5,7065.47,7340.89,5770.89,5414.67,7827.68,233.4,8239.85,8744.06,8559.31,8802.28,657.32,3686.3,7096.31,4713,6222.04,6127.88,7930.96,7955.85,, ,Tata Punch – Petrol
FIN-TATA-2025-59314,MAT56ZVREPXUG7YAO,03-01-2025,"Chennai, India",5586.22,22000,825.44,588.33,3373.1,7045.7,440.59,14300,9332.76,6144.07,2184.32,7418.83,4702.05,3858.2,2033.71,594.58,5494.41,4520.56,397.11,8484.36,985.15,7228.87,8895.29,4710.81,8946.67,6565.66,4840.94,9203.87,, ,Tata Curvv – Petrol
FIN-TATA-2025-68766,MATU0VNZ301QAW4WN,03-01-2025,"Dhaka, Bangladesh",3356,35000,1656.64,4085.21,2652.67,174.7,6958.2,28875,2786.47,4305.56,231.17,4070.71,4970.54,9454.01,6968.49,3616.12,4087.13,411.6,4919.41,7254.59,9789.1,4784.53,7541.7,7237.21,2205.96,7315.71,9390.9,1862.89,, ,Tata Tigor EV – Electric
FIN-TATA-2025-32817,MATGE2EZM2XM63IA3,03-01-2025,"Mumbai, India",4223.02,28000,8760.62,1707.36,8330.72,9735.65,1982.11,19110,3381.98,7273.74,1839.71,9175.73,4901.56,2832.98,922.93,8633.29,8667.36,4327.13,4372.36,936.11,752,7309.87,8323.06,3710.52,9442.3,4972.12,7132.72,3060.23,, ,Tata Altroz – Diesel
FIN-TATA-2025-89402,MAT3C41RCA0VBGIPM,03-01-2025,"Graz, Austria",212.82,35000,6591.11,3523.65,4220.98,4861.16,8609.49,28875,7389,5757.43,795.45,2851.58,9063.8,6654.61,499.88,2839.26,9948.73,1696.52,5846.2,4442.86,6306.22,8773.8,8432.93,555.16,2363.56,7391.24,6156.46,9792.41,, ,Tata Punch EV – Electric
FIN-TATA-2025-72997,SAL9RWQ35MIN839W6,03-01-2025,"Nairobi, Kenya",5601.94,28000,2719.07,2895.19,8061.56,7328.29,2570.94,22050,71.76,387.03,2128.45,7558.55,384.71,9519.75,3628.32,5059.84,4609.5,6039.49,5046.91,8379.65,3446.84,7781.32,8176.73,548.69,3989.77,3764.68,1985.76,4531.08,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-87236,MATX2EU73PANR30ER,03-01-2025,"New Jersey, USA",2699.38,28000,6476.11,9976.93,4288.59,4631.77,3735.08,24108,5513.17,5324.23,9299.54,4908.79,7554.74,202.41,9250.83,3771.85,5473.24,4219.01,5596.76,7445.47,7396.09,770.03,2090.01,6523.32,9531.23,1685.56,8842.59,3932.52,, ,Tata Harrier – Diesel
FIN-TATA-2025-88787,SALH0GEDM7YOGLYEG,03-01-2025,"Toronto, Canada",5406.69,28000,3338.89,4376.49,1055.61,7038.43,2415.63,22050,2989.52,6760.04,7855.57,1551.11,6085.4,6766.34,6534.02,206.07,2782.15,8900.08,8326.68,6075.04,5856.54,3986.38,5916.2,7972.47,2321.6,8618.41,2969.13,4034.81,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-13903,MAT4VJL2F5FCAMA02,03-01-2025,"Bangalore, India",3767.9,35000,5029.32,8166.72,7268.24,2642.28,6747.99,25025,6795.75,2859.13,9273.77,1605.76,5487.92,4685.62,2529.48,6347.76,3747.28,3655.65,5745.63,3922.7,5304.53,4123.75,1005.33,4202,7581.93,2181.69,1715.29,7607.7,, ,Tata Tigor EV – Electric
FIN-TATA-2025-25586,MATT1Z1JXT75A4PE7,03-01-2025,"Mumbai, India",410.93,35000,4706.05,6727.14,2859.62,3391.35,7780.92,25025,6901.75,4938.38,7306.97,4636.98,2485.56,9264.66,5794.43,9251.61,7382.29,3718.29,862.13,9529.9,7709.59,8884.89,1290.52,8719.49,2891.02,9223.69,3563.39,6811.16,, ,Tata Curvv – Electric
FIN-TATA-2025-54298,MAT40PS4DOHPR424H,03-01-2025,"Jamshedpur, India",5467.35,22000,8864.83,385.44,2002.67,7439.16,1545.05,14300,8135.32,880.97,179.37,7154.23,1275.6,5776.52,7632.98,7202.98,3738.4,2499.02,4344.1,4878.62,4726.62,7901.26,2734.23,3283.73,1926.08,3821.23,3320.31,7781.39,, ,Tata Curvv – Petrol
FIN-TATA-2025-11529,MAT8TE7NILS8JD4AS,03-01-2025,"Graz, Austria",5606.6,28000,1723.18,7827.41,3294.58,7954.7,1020.16,22050,167.89,1016.86,7740,1650.57,1501.17,8596.94,422.37,3156.99,2330.19,8141.79,2917.4,2317.21,951.85,2878.7,2019.33,7615.19,2869.26,5482.47,7496.56,7727.05,, ,Tata Safari – Diesel
FIN-TATA-2025-68230,MATGFRBLRE8A6PNW1,03-01-2025,"Dhaka, Bangladesh",4454.09,20000,7437.85,5515.62,6192.37,7098.5,3619.31,15000,7733.95,4730.78,5263.21,1933.66,1161.9,9527.21,6694.87,2054.37,2683.31,3405.65,9146.82,7631.92,968.27,8998.52,252.42,9821.03,3806.79,4251.92,9172.13,4194.91,, ,Tata Tiago – CNG
FIN-TATA-2025-71080,SALSRRKFN4QT9PW7N,03-01-2025,"Bangalore, India",2275.3,28000,6246.73,3722.62,1750.27,3782.81,7014.89,19110,9217.82,9380.79,9415.41,2780.34,9070.77,1358.54,5312.07,4125.13,4744.71,2509.71,6564.82,9113.66,4449.21,6092.87,9282.53,9993.98,7239.48,6701.85,8554.45,5807.49,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-89637,MATW9JYN33GVW51X7,03-01-2025,"Bangalore, India",5430.71,22000,6683.53,1739.11,246.45,9964.73,9034.97,14300,1326.41,6495.67,3255.47,4076.93,1495.23,4434.97,2870.69,3825.26,3277.83,7924.19,1305.52,6909.13,8879.6,3592.5,7728.09,5087.52,1964.21,2544.82,9481.48,6691.5,, ,Tata Punch – Petrol
FIN-TATA-2025-84430,MATY8Z42VJYJ6F3Y5,04-01-2025,"Pune, India",6017.29,28000,780.62,8069.51,1716.15,6040.69,51.27,19110,2821.73,9878.57,4309.72,2815.32,3225.33,3231.28,4831.99,8478.34,7194.64,7039.53,6950.26,552.41,4454.73,4750.92,8884.05,3759.02,578.4,549.17,1657.83,3110.79,, ,Tata Altroz – Diesel
FIN-TATA-2025-26506,SALCX3J8N46PMCM7U,04-01-2025,"Shanghai, China",4919.82,28000,2680.74,1211.47,9353.84,1479.92,9765.58,18228,5656.25,2578.54,7959.03,4242.83,2887.5,5409.24,8242.33,8381.42,435.36,4676.44,4171.07,6539.73,428.5,2594.02,4554.34,6472.3,5397.18,6830.53,7294.5,8032.36,, ,Land Rover Defender – Diesel
FIN-TATA-2025-68990,MATNPOG93IO53HT5J,04-01-2025,"Toronto, Canada",7151.24,22000,3175.67,1728.88,9273.49,2656.21,5087.33,16500,9871.77,7284.31,9116.24,7178.37,1242.94,7095.86,1685.75,7861.71,5328.42,907.06,6095.98,1059.9,5400.43,6677.83,1523.83,3930.8,9876.28,773.45,6532.26,2530.69,, ,Tata Tigor – Petrol
FIN-TATA-2025-24175,SALUTUZQFHEYVCP3S,04-01-2025,"Riyadh, Saudi Arabia",2606.26,22000,9979.32,4575.79,4777.4,254.98,5702.66,16500,2608.19,5289.8,8547.75,2832.9,6909.56,1675.82,3956.04,2935.4,4446.67,8798.68,8355.85,1099.78,4647.46,7115.22,6779.44,2950.45,7156.5,1602.58,6844.79,9399.51,, ,Discovery Sport – Petrol
FIN-TATA-2025-33702,SALDKTP6K336WZ654,04-01-2025,"Sao Paulo, Brazil",3955.37,22000,9305.45,825.96,3485.58,3070.22,8566.99,16500,6537.49,6013.14,2322.42,8543.2,8736.44,7969.31,2163.92,2724.44,3352.43,737.46,1122.7,1080.74,7178.84,7049.19,4058.62,6342.52,3356.96,9481.45,2352.25,4760.15,, ,Range Rover Sport – Petrol
FIN-TATA-2025-17246,MATBAHP6PL7S22MX1,04-01-2025,"Buenos Aires, Argentina",8207.43,35000,4826.61,8096.33,5769.99,8200.58,6184.47,28875,1972.42,9816.99,9874.52,435.34,5832.91,3172.11,6798.3,4883.52,5892.49,8358.69,1989.3,1478.56,866.62,5533.87,3636.67,2236.2,9680.8,1843.7,8568.1,3779.76,, ,Tata Tigor EV – Electric
FIN-TATA-2025-84128,MATJUVRP3HNID1NMW,04-01-2025,"Dubai, UAE",8249.98,28000,7536.98,6752.88,9869.12,8911.62,876.6,22050,1015.87,1731.06,1696.88,9077.66,7516.64,5787.13,7633.45,4570.95,1357.87,290.87,2745.19,9147.42,905.24,8494.52,2818.55,4796,611.43,94.29,1029.72,1301.78,, ,Tata Harrier – Diesel
FIN-TATA-2025-47705,MATG5SJYBNH4S2X1N,04-01-2025,"Graz, Austria",7112.18,20000,7834.43,5263.09,5054.04,1723.35,5802.55,15000,9715.77,4304.19,2790.6,6545.82,651.52,6131.15,325.5,580.46,819.68,6252.81,163.67,4474.75,8998.65,8694.42,2589.65,8043.82,9340.73,3083.79,5026.39,2520.26,, ,Tata Tiago – CNG
FIN-TATA-2025-59338,SALVGJ8BU3TD5S4VT,04-01-2025,"Pune, India",335.13,28000,4038.01,6663.18,2464.34,2495.94,9347.79,19110,5204.61,390.91,3992.66,4175.51,407.45,4025.53,3323.35,8648.63,6152.91,4030.07,8407.35,9781.44,4476.48,5008.26,688.54,7581.27,9843.5,1877.1,1152.86,4003.15,, ,Range Rover – Diesel
FIN-TATA-2025-31788,MAT3ABXJX1SWWX630,04-01-2025,"Riyadh, Saudi Arabia",12.09,35000,9594.06,6787.42,6723.23,8511.58,9473.76,28875,6144.77,3090.11,5957.83,4217.21,9092.15,1651.34,1103.32,7626.81,7923.53,6264.04,5600.07,9510.06,7573.35,8549.2,7656.38,582.49,8560.8,2916.45,9922.54,3210.24,, ,Tata Tigor EV – Electric
FIN-TATA-2025-32617,MATSLXZW6WM1MYG7F,04-01-2025,"Seoul, South Korea",6694.69,22000,6094.36,6886.77,1456.89,4258.25,7780.63,16500,9760.65,3146.42,8679.55,1657.95,3278.41,4712.48,4367.52,5730.93,9535.51,8314.82,3085.28,8726.39,975.45,5946.36,7809.77,334.2,1838.93,1748.7,2498.75,509.58,, ,Tata Curvv – Petrol
FIN-TATA-2025-41222,MAT55TSKCVI3R12US,04-01-2025,"Nairobi, Kenya",1868.57,28000,5953.74,6910.54,2994.47,3642.88,9969.28,22050,8648.38,7436.61,9088.09,4515.59,7877.85,9547.28,4854.04,7004.46,3233.54,1212.58,3580.33,5495.24,2491.77,6957.55,9154.78,5832.22,5260.52,9625.5,3478.08,5757.18,, ,Tata Harrier – Diesel
FIN-TATA-2025-33189,MAT9BYWWUDZDXIDW2,04-01-2025,"Bangalore, India",8836.52,35000,4140.19,8892.09,1494.87,7371.23,1637.15,25025,3610.25,7770.43,9310.44,1892.69,4041.28,8009.52,4010.61,8435.01,6798.68,7956.78,5034.67,1033.19,2348.37,8219.48,239.5,9242,4025.89,4495.64,2480.88,4311.89,, ,Tata Tigor EV – Electric
FIN-TATA-2025-59195,SALNFZSTAWFXAH2KK,04-01-2025,"Jakarta, Indonesia",2009.96,28000,8872.14,7744.53,3108.02,8206.31,6108.17,22050,4449.97,9581.29,9675.32,5738.81,7890.47,417.51,3190.13,1706.76,1197.12,709.36,4693.88,2921.47,6007.64,4546.54,6503.59,4148.61,8531.95,4657.43,3584.45,7353.87,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-62284,MATG9A1E0L7AV6OI8,04-01-2025,"Buenos Aires, Argentina",1728.93,22000,5735.6,4945.28,8915.6,811.94,1797.21,16500,3332.74,4360.09,9276.55,1273.17,4524.38,5847.81,4394.02,1797.95,9424.34,5503.53,5551.55,5849.91,8781.1,1831.52,8403.65,2754.03,3263.94,617.31,4043.5,265.45,, ,Tata Nexon – Petrol
FIN-TATA-2025-65237,SALG8L1K4U9RADJEB,04-01-2025,"Shanghai, China",8428.53,22000,8912.76,5231.33,5028.27,5179.61,4194.57,13640,4726.53,6588.5,4047.94,7518.27,8350.96,2260.17,4602.25,561.1,2431.84,5289.81,9959.08,7981.87,4175.12,1005.08,8217.87,7478.15,3901.71,2396.77,5261.81,8798.04,, ,Range Rover Sport – Petrol
FIN-TATA-2025-14877,MATWVWCY0L21I0BLT,04-01-2025,"Graz, Austria",8003.25,22000,3028.3,5776.84,4308.44,9723.02,2270.84,16500,9048.5,5352.14,6713.3,5163.43,4817.62,990.96,6077.02,2992.68,7550.85,9577.81,4923.99,638.58,8595.86,2804.09,3944.41,6355.09,9171.52,7689.28,8836.63,2161.39,, ,Tata Tigor – Petrol
FIN-TATA-2025-24696,SALQRW6ZTLP1FYYG5,04-01-2025,"Riyadh, Saudi Arabia",4851.75,28000,9658.14,3458.5,179.16,1614.65,5581.37,22050,7759.7,8897.2,7790.47,4658.62,3871.82,3921.4,2690.31,3394.48,4158.85,5127.61,4894.36,8830.31,4960.12,3813.84,4409.64,5169.57,9682.17,1434.89,2340.1,6804.21,, ,Land Rover Defender – Diesel
FIN-TATA-2025-12839,SALTAH910LKM8A1AO,04-01-2025,"Shanghai, China",963.38,28000,6907.13,7522.51,5052.11,6085.24,7340.07,18228,5418.86,3525.16,648.88,5457.35,715.88,9366.14,6456.66,2162.45,8508.77,4708.58,5014.05,906.95,4054.03,1603.24,7727.94,3963.36,7462.15,5563.39,8895.01,1696.09,, ,Range Rover – Diesel
FIN-TATA-2025-77865,MATBGDXYWHT59CBMG,04-01-2025,"Bangalore, India",3668.2,28000,2948.59,5113.68,4951.1,558.08,1563.15,19110,2683.2,441.34,8859.11,5963.96,4800.26,3325.93,6363.17,7358.76,8487.96,3045.11,7855.48,3404.76,3067.91,8996.14,4551.88,5232.73,1893.15,1629.27,9742.05,3592.73,, ,Tata Harrier – Diesel
FIN-TATA-2025-84196,MAT85VBN6MTCZM9JC,04-01-2025,"Solihull, UK",1859.09,28000,6914.82,4770.19,4399.47,2511.36,3215.73,24402,958.96,6665.18,3965.46,2448.99,6973.95,5812.29,5402.57,653.72,2714.12,3909.55,1825.48,6295.48,7396.16,9863.49,5024,6956,2448.37,5542.79,8087.99,8236.2,, ,Tata Safari – Diesel
FIN-TATA-2025-80861,MAT0ZPZ94CFJ1T32A,04-01-2025,"Dubai, UAE",4486.86,35000,3364.02,4823.25,6263.59,7088.06,6947.19,28875,8831.11,9307.75,1064.61,6556.47,5103.44,6172.46,6961.69,8853.84,4861.09,3545.45,8212.53,8851.19,1007.85,9136.17,5764.93,1095.67,1916.62,862.24,5702.88,2918.94,, ,Tata Tigor EV – Electric
FIN-TATA-2025-42836,MATZRMMF6TV1VR2EU,04-01-2025,"Buenos Aires, Argentina",4494.1,22000,9389.72,5900.84,917.96,5346.84,1947.16,16500,4831.83,7336.95,5416.69,7859.06,122.72,479.89,5670.84,4342.18,7535.65,1396.87,9932.62,1822.29,5167.05,5118.21,462.37,9491.06,1053.55,3096.46,2329.28,6358.81,, ,Tata Tigor – Petrol
FIN-TATA-2025-23091,SALWGT6CLH9E4JS3G,04-01-2025,"Jakarta, Indonesia",1000.89,22000,5632.16,3761.31,2931.97,6726.17,5469.92,16500,7634.08,6780.75,6474.24,6641.57,881.02,9017.96,2482.9,2422.39,555.9,5129.32,7694.25,3827.61,9044.02,2463.2,1854.7,3242.57,2133.16,7851.89,2135.06,2604.01,, ,Discovery Sport – Petrol
FIN-TATA-2025-34351,SALQJLS8NNUDQQHKI,04-01-2025,"Nairobi, Kenya",7106.99,28000,613.37,2340.92,8272.59,9173.33,6767.14,22050,7817.85,1088.14,5496.67,793.07,7793.79,4438.52,592.92,182.59,5593.22,6086.91,3443.48,5852.44,8863.43,7710.66,1904.49,5336.93,5265.5,8989.37,569.3,3408.25,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-13532,SALI7S3M5HOY5FD6R,04-01-2025,"Jamshedpur, India",6480.74,35000,4710.14,7593.61,2566.88,4340.53,222.95,25025,7327.62,668.79,612.67,603.31,2791.19,9635.62,7584.88,2674.1,2220.46,7579.8,1743.89,867.35,7894.07,611.11,8275.1,6064.56,1371.09,2726.99,1677.54,6162.39,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-84649,MATJSEGXTK6UQB9M1,04-01-2025,"Riyadh, Saudi Arabia",263.13,35000,8620.59,2319.72,7181.44,3267.17,2664.63,28875,8321.57,6521.75,5835.98,7419.69,603.02,8184.99,8856.16,811.08,665.44,3899.81,5731.62,9405.82,4899.42,1745.72,9049.01,5072.21,2464.74,3560.89,5814.88,1901.34,, ,Tata Tigor EV – Electric
FIN-TATA-2025-29103,SALMNBQN6MMG1RLHM,04-01-2025,"Jakarta, Indonesia",5967.9,22000,3781.01,4612.41,7850.64,4861.99,5268.14,16500,4736.45,1368.66,5218.25,3986.49,544.33,7452.9,4490.62,487.73,131.42,2916.27,7112.96,3967.66,1879.6,7200.39,9460.78,9711.52,7948.98,55.4,8262.87,7710.62,, ,Discovery Sport – Petrol
FIN-TATA-2025-49242,MATUAE9NOXVNFLY9E,04-01-2025,"Buenos Aires, Argentina",3618.3,22000,9863.64,4505.9,4016.89,1355.26,3113.23,16500,7271.84,6600.36,3411.39,9383.77,9922.67,8943.36,3796.22,4680.94,5599.64,7123.82,8046.48,4653.73,6597.99,3226.26,3508.02,8096.05,4690.71,8426.65,5617.96,1162.41,, ,Tata Tigor – Petrol
FIN-TATA-2025-23728,MATVQ3P2SPKBI8HHE,04-01-2025,"Shanghai, China",6604.62,35000,6502.81,9714.44,2395.12,6297.54,4904.67,23870,2672.49,365.51,7102.21,1216.01,5642.77,9861.65,8273,3525.86,8407.66,1880.8,7541.09,2411.95,6741.64,2215.88,4281.9,7626.4,1399.43,1428.78,4020.2,9333.33,, ,Tata Curvv – Electric
FIN-TATA-2025-36467,MAT5ZYR0RAQ1CCV1V,04-01-2025,"Mumbai, India",7775.34,20000,735.76,4598.67,1838.28,2627.83,4156.51,13000,9806.91,2407.06,9568.75,2286.28,6890.84,9916.97,419.37,8296.83,6922.8,4441.93,9796.14,3051.62,5909.92,3533.4,9116.77,5198.41,6218.1,8744.71,6871.18,9352.83,, ,Tata Tiago – CNG
FIN-TATA-2025-93723,MAT0F5Y0VZ7OF8JJ8,04-01-2025,"Seoul, South Korea",1887.66,28000,8378.48,1195.2,8493.59,3142.12,1818.53,22050,9975.19,1554.28,8564.22,464,9705.24,9446.29,1307.97,7764.94,7039.74,2673.22,4231.83,9782.59,5433.51,2680.58,5803.02,436.48,1082.89,1621.96,7507.3,5187.42,, ,Tata Safari – Diesel
FIN-TATA-2025-59188,MATU3721634Q7P2I8,04-01-2025,"Bangkok, Thailand",6059.74,22000,7785.96,3651.14,4940.84,7056,5957.54,16500,6793.38,3591.35,4361.76,7632.81,9332.82,1000.45,3801,2587.3,3193.05,2895.94,6541.82,1741.06,1318.48,1697.53,612.11,8330.33,1447.67,2760.18,4198.23,1582.28,, ,Tata Curvv – Petrol
FIN-TATA-2025-30886,MATFW3TNGUXWZKUAR,04-01-2025,"Pune, India",4908.38,35000,7639.27,4223.31,1511.03,7009.56,8864.03,25025,156.28,8172.79,8983.72,8092.5,5065.53,2781.95,7262.74,3771.36,352.66,1220.61,3915.83,3526.83,7227.58,7654.5,4248.56,4513.14,9868.64,3241.12,905,5390.87,, ,Tata Punch EV – Electric
FIN-TATA-2025-55623,MATZXMXR5NCGM3PGN,04-01-2025,"Halewood, UK",4069.99,28000,9890.36,7532.54,3123.65,3255.77,3907.5,24402,546.43,8510.04,405.02,8290.49,7670.15,5762.89,7353.57,7539.33,3434.91,1792.77,4637.13,8820.23,9243.97,4978.83,1285.08,3157.02,9809.37,4394.66,8357.15,4721.22,, ,Tata Harrier – Diesel
FIN-TATA-2025-59610,MATAY05EETMXCVEEA,04-01-2025,"Mumbai, India",9765.37,35000,3628.54,7489.14,4654.49,4242.14,9493.29,25025,3219.16,7699.24,1068.68,6633.93,8308.13,8674.59,8910.18,2567.55,3423.05,2927.27,3829.35,6239.47,1933.81,4084.2,9192.63,2605.25,7018.24,5573.67,4048.89,6553.03,, ,Tata Curvv – Electric
FIN-TATA-2025-85894,MAT2N84RO3ZM4D3EE,04-01-2025,"Pune, India",9120.8,22000,1503.77,4869.84,4183.68,4974.45,8604.41,14300,7137.75,3739.82,5589.9,5409.29,4516.46,4362.02,1771.11,5341.71,4589.49,6100.11,6951.89,8721.73,9379.33,8577.11,8036.44,8964.34,8560.2,1573.92,2091.07,9802.71,, ,Tata Nexon – Petrol
FIN-TATA-2025-20518,MATL7FJEYVUJ5O0ET,04-01-2025,"Halewood, UK",462.23,28000,2362.63,4659.2,8077.14,5628.81,2165.92,24402,2701.06,5191.21,7080.5,1685.84,6734.97,1939.03,5662.98,9157.17,3808.24,4297.46,7064.36,8441.04,910.47,2659.92,9568.07,7722.06,6746.68,7356.33,9326.76,6294.11,, ,Tata Harrier – Diesel
FIN-TATA-2025-52227,MATC2O7GUU1KGLNV8,04-01-2025,"Graz, Austria",7286.76,20000,8998.83,8639.53,4492.64,4929.22,8941.77,15000,7819.39,3189.02,712.74,2118.39,7730.59,5566.68,6464.73,3060.47,2862.04,266.97,3311.54,8437.48,4435.05,1431.2,3262.67,7924.17,5286.09,9388.39,7435.12,7877.26,, ,Tata Tiago – CNG
FIN-TATA-2025-53132,MATAFEMT2LK4AVFSP,04-01-2025,"Toronto, Canada",2581.38,22000,5167.92,4485.42,7534.64,5340.1,9891.77,16500,125.75,4252.22,173.21,2047.33,3804.1,5846.25,8735.18,5435.14,7962.7,4109.21,5057.6,1088,5446.84,137.86,1627.43,475.7,2869.61,3751.82,4236.52,5522.02,, ,Tata Tigor – Petrol
FIN-TATA-2025-54466,SALWKN9Y94DB9JZO2,05-01-2025,"Toronto, Canada",1513.48,28000,394.51,1239.92,8521.29,1435.94,2134.55,22050,1313.24,6819.65,9520.74,7168.2,408.24,4132.76,3027.31,6364.68,5469.3,1577.46,5175.95,4731.84,6880.67,7721.56,4597.04,3115.29,3784.25,74.69,827.89,9321.23,, ,Range Rover – Diesel
FIN-TATA-2025-38201,MATUGLNQH0PQN5R9E,05-01-2025,"Seoul, South Korea",3203.5,22000,6504.91,5661.21,5686.54,1509.31,8903.27,16500,6063.09,7943.01,3491.32,2836.04,1033.99,2493.23,52.57,3356.91,5915.26,8346.94,8850.22,2038.57,7149.68,279.99,6833.37,8448.16,6672.69,2664.58,8570.02,9058.82,, ,Tata Curvv – Petrol
FIN-TATA-2025-61280,SALQS4TJU7S0WBG0L,05-01-2025,"Johannesburg, South Africa",9255.79,22000,6873.2,687.34,7371.33,2319.63,8029.98,16500,6932.27,5873.67,2099.06,5873.4,9292.39,5507.15,6134.39,9353.79,5715.83,4343.74,6607.49,7635.49,5330.96,8319.64,1609.55,209.99,3998.62,9841.33,8978.54,903.33,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-23020,MATWEL4OLQ0RABVSQ,05-01-2025,"Dhaka, Bangladesh",3739.83,35000,1700.12,4306.15,6102.05,1932.26,7881.3,28875,5528.87,7355.06,4645.16,9148.12,9333.46,9948.22,2911.97,1333.95,3752.56,3058.03,3695.32,6872.36,8629.12,5061.08,4037.68,7260.53,4944.23,1449,1679.29,819,, ,Tata Curvv – Electric
FIN-TATA-2025-36270,MATHHJ6FFT4MYZ30E,05-01-2025,"Pune, India",7662.18,35000,588.01,2045.54,2284.92,6670.89,3971.46,25025,8817.3,5071.31,7628.74,4077.58,3537.48,7076.52,2314.53,7798.34,6660.92,7509.43,4027.43,7025.6,9545.86,2448.7,6874.34,1211.05,9006.37,1624.91,1762.07,2581.16,, ,Tata Punch EV – Electric
FIN-TATA-2025-65419,MATJBNWQ4737DUG5N,05-01-2025,"Jamshedpur, India",1283.49,22000,6470.47,3866.65,4034.21,5105.92,7938.68,14300,8563.32,6738.45,3544.82,3272.51,579.09,7085.08,5737.06,9463.22,1622.53,6287.38,3505.07,287.07,2333.02,2519.87,5532.01,4897.63,1761.07,3585.39,8356.22,8658.35,, ,Tata Curvv – Petrol
